API10,API12,API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,DI Landing Zone,DI Landing Zone Source,Target Formation,Formation at Total Depth,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,True Vertical Depth Source,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Spud Date Source,Completion Date,Completion Date Source,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Gross Perforated Interval Source,Horizontal Length,DI Lateral Length,DI Lateral Length Source,Wellbore Count (API10),Completion Count (API10),Treatment Job Count (API10),First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),Qualifier (First Treatment Job),Stage Count (First Treatment Job),Max Injection Rate (First Treatment Job),Max Injection Pressure (First Treatment Job),Total Proppant (First Treatment Job),Total Fluid (First Treatment Job),Total Additive (First Treatment Job),Proppant Per Horizontal Foot (First Treatment Job),Proppant per Perforated Foot (First Treatment Job),Fluid per Perforated Foot (First Treatment Job),Proppant Concentration (lbs/gal) (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,First Test Gas Gravity,First Test Oil Gravity,First Test GOR,First Test Casing Pressure,First Test Choke Size,First Test Flowing Tubing Pressure,Prac IP BOE,Prac IP Gas Daily,Prac IP Oil Daily,Prac IP CFGED,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Daily Gas,Daily Oil,Latest Gas,Latest Oil,Latest Water,Latest Yield,Last WHSIP,Latest GOR,First Month Gas,First Month Oil,First Month Water,2nd Month GOR,2nd Month Yield,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,Last 12 Yield,Prior 12 Gas,Prior 12 Oil,Prior 12 Water,First 24 BOE,First 24 Gas,First 24 Oil,First 24 Water,First 24 MMCFGE,First 60 BOE,First 60 Gas,First 60 Oil,First 60 Water,First 60 MMCFGE,Horizontal Wellbore Length,TVDSS Mean,Percentage in Landing Zone,Toe in Landing Zone,Footage in Landing Zone,Avg Distance from Top of Zone,Avg Distance from Base of Zone,Ext Formation Thickness Mean,Has Digitized Trajectory (Y/N),Has Filing Document(s) (Y/N),Has Well Log (LAS) (Y/N),Has Well Log (Raster) (Y/N),LAS Mnemonics,Country,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,OCS Area,PGC Area,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,UWI,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
4304753289,430475328900,43047532890000,GMBU,G-26-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5064,KB EST,5048,6570,6383,REPORTED,OIL,SHUT-IN,1,128655907,COM,UTU-76240,2013-12-12,REPORTED,2014-01-30,State Agency,D,,,,,,,,1,1,1,2014-01-01,2020-04-01,75,2014-01-21,2014-01-21,AdditiveSummary,,,,155281,1793.05,18362,,,,2.06,,,,,,,,,,,,,,,,64.5714,24,60.5714,387428.571,2354.17,3,2437,3,1948,3,14.125,3,,,,23360.67,13330,21139,13270,630.59,0.1402,140.164,6.0951,9.6658,1,6,44,6000,,166.67,19,206,270,396.23,2523.8095,7155.67,5788,6191,1796,,,,9812.17,7027,8641,2309,58.873,,,,514,1304,3888,2536.965,1091,1842,2564,13783.83,8897,12301,3599,82.703,21342.67,12586,19245,8148,128.056,,,,,,,,,true,false,false,false,,US,UINTA,,UT,26,08S,17E,SENW,,,,,(N/A),P-540,,,,,,32.89,,43-047-53289-00,40.0905802,-109.9775039,40.0933954,-109.9798102
4304753288,430475328800,43047532880000,GMBU,H-26-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5141,KB,5131,6623,6443.51,TRAJECTORY,OIL,SHUT-IN,1,128623517,COM,UTU-76240,2013-10-15,REPORTED,2013-12-06,State Agency,D,,,,,,,,1,1,1,2013-12-01,2020-01-01,74,2013-11-26,2013-11-26,AdditiveSummary,,,,94364,1322.69,22406,,,,1.7,,,,,,,,,,,,,,,,33.2903,17.8065,30.3226,199741.935,1092.67,1,552,2,1047,1,6.556,1,,,,10667.19,6889,9519,3256,723.71,0.064,64.003,3.0796,4.2553,34,40,,1176.47,,850,274,1047,969,587.23,1702.8986,3971.5,1797,3672,3092,,,,5056.5,2481,4643,3146,30.339,,,,708,645,5,911.0169,916,777,15,6548.33,3284,6001,3183,39.29,9754.17,6055,8745,3249,58.525,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,26,08S,17E,NENW,,,,,(N/A),P-540,,,,,,32.89,,43-047-53288-00,40.0948412,-109.9769239,40.0924136,-109.9740815
4304753287,430475328700,43047532870000,GMBU,D-26-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5147,KB EST,5131,6635,6567.26,TRAJECTORY,OIL,ACTIVE,1,128623383,COM,UTU-76240,2013-10-11,REPORTED,2013-12-03,State Agency,D,,,,,,,,1,1,1,2013-12-01,2020-08-01,78,2013-11-26,2013-11-26,AdditiveSummary,,,,240147,2794.24,31602,,,,2.05,,,,,,,,,,,,,,,,33.2903,17.8065,30.3226,199741.935,1129.67,1,552,2,1047,1,6.778,1,,,,25047.17,11539,23124,38294,499.01,0.1503,150.283,4.927,9.8736,72,273,411,3791.67,,263.74,496,1047,1025,587.23,1702.8986,4375.5,2019,4039,3892,,,,7394.67,3196,6862,8345,44.368,,,,531,1926,2135,3627.1186,1134,2317,3823,12031.17,6031,11026,17559,72.187,21153.17,10171,19458,33323,126.919,,,,,,,,,true,false,false,false,,US,UINTA,,UT,26,08S,17E,NENW,,,,,(N/A),P-540,,,,,,32.89,,43-047-53287-00,40.0948222,-109.9769839,40.0959796,-109.9797971
4304753013,430475301300,43047530130000,GMBU,F-36-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5037,KB EST,5017,6385,6320,REPORTED,OIL,ACTIVE,1,128233920,COM,ML-44305,2012-06-26,REPORTED,2012-08-07,State Agency,H,,,,,848.84,647.79,CLOSURE DISTANCE,1,1,1,2012-08-01,2020-08-01,94,2012-07-27,,AdditiveSummary,,,,501993,4195.69,38062,591.3871,,,2.85,,,,,,,,,,,,,,,,63.339,55.8333,54.0333,380033.333,2830,1,1675,2,2619,1,16.98,1,4.37,2.59,4.04,29478.68,19834,26173,49688,757.8,0.1769,176.872,7.434,9.81,12,26,53,2166.67,,461.54,1266,2619,3957,1033.31,967.7612,8022,6030,7017,10188,12.38,9.31,10.83,11117.33,8414,9715,14181,66.704,17.16,12.99,15,588,976,1684,1659.8639,730,1890,2576,16236.17,13357,14010,20578,97.417,23624,17928,20636,39728,141.744,,,,,,,,,true,false,false,false,,US,UINTA,,UT,36,08S,17E,SWNW,,,,,(N/A),P-540,,,,,,32.89,,43-047-53013-00,40.0763216,-109.9625034,40.0778031,-109.9648446
4304752762,430475276200,43047527620000,GMBU,M-2-9-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5067,KB EST,5051,,6230,REPORTED,OIL,ACTIVE,1,128944433,COM,ML-45555,2014-09-08,REPORTED,2014-10-09,State Agency,D,,,,,,,,1,1,,2014-10-01,2020-08-01,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.261,23.3667,55.3667,355566.666,1865.83,6,1065,20,1728,4,11.195,6,,,,59278.66,28252,54570,41276,517.72,0.3557,355.672,13.6681,26.4006,130,369,663,2838.46,,352.3,311,1478,2755,422.03,2369.4722,10125,3408,9557,15543,,,,18943.17,8935,17454,17357,113.659,,,,996,3021,4352,3033.1325,1184,4663,5018,36529.67,18280,33483,21487,219.178,56440,27486,51859,37320,338.64,,,,,,,,,true,false,false,false,,US,UINTA,,UT,02,09S,17E,NWSE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52762-00,40.0575838,-109.9731038,40.0604469,-109.9749832
4304752761,430475276100,43047527610000,GMBU,L-2-9-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5059,KB EST,5043,6216,6072,REPORTED,OIL,ACTIVE,1,128542084,COM,ML-45555,2013-05-16,REPORTED,2013-07-02,State Agency,D,,,,,,,,1,1,1,2013-06-01,2020-08-01,85,2013-06-17,2013-06-25,AdditiveSummary,,,,397280,3417.69,41982,,,,2.77,,,,,,,,,,,,,,,,76.7258,40.9355,69.9032,460354.838,2378.5,2,1538,3,2167,2,14.271,2,,,,66928.69,38284,60548,16411,632.29,0.4016,401.572,15.174,23.9984,142,406,322,2859.15,,349.75,102,388,635,585.6,1707.6438,9588.83,4979,8759,6520,,,,19900.5,10539,18144,6825,119.403,,,,1507,3242,1998,2151.294,2451,4478,2214,36562,23796,32596,7391,219.372,57307.67,33610,51706,11566,343.846,,,,,,,,,true,false,false,false,,US,UINTA,,UT,02,09S,17E,SWNE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52761-00,40.0627147,-109.9733338,40.0592343,-109.9697814
4304752760,430475276000,43047527600000,GMBU,I-2-9-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5053,KB,5043,,6250,REPORTED,OIL,ACTIVE,1,128542216,COM,ML-45555,2013-05-17,REPORTED,2013-07-02,State Agency,D,,,,,,,,1,1,1,2013-06-01,2020-08-01,85,2013-06-18,2013-06-18,AdditiveSummary,,,,226150,3299.19,42031,,,,1.63,,,,,,,,,,,,,,,,76.6074,40.2258,69.9032,459645.161,2374.83,2,1536,3,2167,2,14.249,2,,,,28111.47,9867,26467,9519,372.8,0.1687,168.669,3.917,10.5069,93,263,72,2827.96,,353.61,75,388,635,575.45,1737.7706,7771.17,3151,7246,6769,,,,9310.17,4453,8568,6918,55.861,,,,758,2060,423,2717.6781,1155,2571,230,12311.33,5732,11356,7161,73.868,22449.83,7649,21175,8799,134.699,,,,,,,,,true,false,true,false,"BOREHOLE-DEPTH,GR,GR_N,RES,RHOB,SP",US,UINTA,,UT,02,09S,17E,SWNE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52760-00,40.0627717,-109.9733538,40.0639125,-109.9694448
4304752602,430475260200,43047526020000,GMBU,Y-30-8-18,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5052,KB,5034,6480,6405,REPORTED,OIL,ACTIVE,1,128511709,COM,UTU-75532,2013-03-02,REPORTED,2013-04-15,State Agency,D,,,,,,,,1,1,1,2013-04-01,2020-08-01,86,2013-04-08,2013-04-08,AdditiveSummary,,,,,3753.69,,,,,,,,,,,,,,,,,,,,,23,0,23,138000,1565,5,806,20,1453,5,9.39,5,,,,49501.34,24260,45458,516194,533.68,0.297,297.008,10.0248,18.7843,85,352,8444,4141.18,,241.48,250,759,1967,0,,3941.83,1529,3687,13231,,,,10855.33,3698,10239,51649,65.132,,,,1872,2855,57636,1525.1068,3486,7059,64748,19522.83,8315,18137,184165,117.137,34586.67,17044,31746,360309,207.52,,,,,,,,,true,false,false,false,,US,UINTA,,UT,36,08S,17E,NENE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52602-00,40.0797126,-109.948443,40.0816024,-109.9450598
4304752600,430475260000,43047526000000,GMBU,Y-25-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5113,KB EST,5097,6604,6463.55,TRAJECTORY,OIL,ACTIVE,1,128542278,COM,UTU-40026,2013-03-14,REPORTED,2013-07-28,State Agency,D,,,,,,,,1,1,1,2013-05-01,2020-08-01,81,2013-05-06,2013-05-06,AdditiveSummary,,,,225749,2651.36,31239,,,,2.03,,,,,,,,,,,,,,,,42.5,0,42.5,255000,1842,4,792,4,1710,4,11.052,4,,,,32723.32,14702,30273,103472,485.65,0.1963,196.34,6.3453,13.0656,18,35,13,1944.44,,514.29,3,0,0,0,,4489.33,1982,4159,19550,,,,12054.83,4931,11233,58475,72.329,,,,543,875,282,1611.418,563,931,228,21771.17,8647,20330,100399,130.627,30186.33,13304,27969,102774,181.118,,,,,,,,,true,false,false,false,,US,UINTA,,UT,35,08S,17E,NENE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52600-00,40.0797505,-109.9674036,40.0821824,-109.9642511
4304752597,430475259700,43047525970000,GMBU,P-31-8-18,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5017,KB EST,5001,6344,6143,REPORTED,OIL,ACTIVE,1,128511667,COM,UTU-74404,2013-02-26,REPORTED,2013-04-15,State Agency,D,,,,,,,,1,1,1,2013-04-01,2020-08-01,86,2013-04-03,2013-04-03,AdditiveSummary,,,,,2937.19,,,,,,,,,,,,,,,,,,,,,20.4444,0,20.4444,122666.666,1612.33,5,956,5,1453,5,9.674,5,,,,29796.32,13184,27599,106674,477.7,0.1788,178.778,5.5025,11.5188,35,254,1017,7257.14,,137.8,246,750,1967,0,,3639.67,1678,3360,11445,,,,6706.5,3147,6182,11780,40.239,,,,719,2849,9376,3962.4478,692,3082,7930,12382.17,4567,11621,24283,74.293,22049.17,11281,20169,84717,132.295,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,17E,NESE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52597-00,40.0724727,-109.948403,40.0697831,-109.9445811
4304752593,430475259300,43047525930000,GMBU,F-31-8-18,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5050,KB EST,5034,6458,6355,REPORTED,OIL,SHUT-IN,1,128511718,COM,UTU-74872,2013-03-01,REPORTED,2013-04-15,State Agency,D,,,,,,,,1,1,1,2013-04-01,2018-01-01,57,2013-04-09,2013-04-09,AdditiveSummary,,,,,3608.1,,,,,,,,,,,,,,,,,,,,,25.8571,0,25.8571,155142.857,1550,5,666,5,1439,5,9.3,5,,,,25809.51,8937,24320,366016,367.48,0.1549,154.857,5.5133,15.0031,21,80,4527,3809.52,,262.5,244,750,1967,0,,3913.83,1517,3661,13187,,,,10641.67,3604,10041,50662,63.85,,,,506,2105,62676,4160.0791,646,3484,39200,16015.17,6037,15009,198980,96.091,,,,,,,,,,,,,,true,false,false,false,,US,UINTA,,UT,36,08S,17E,NENE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52593-00,40.0797016,-109.948373,40.0774584,-109.945124
4304752592,430475259200,43047525920000,GMBU,O-31-8-18,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5011,KB,5001,6365,6159,REPORTED,OIL,SHUT-IN,1,128511680,COM,UTU-74872,2013-02-27,REPORTED,2013-04-15,State Agency,D,,,,,,,,1,1,1,2013-04-01,2016-12-01,40,2013-04-05,2013-04-05,AdditiveSummary,,,,,4216.9,,,,,,,,,,,,,,,,,,,,,25.8571,0,25.8571,155142.857,1565,5,672,5,1453,5,9.39,5,,,,21409.34,8006,20075,137443,398.8,0.1285,128.456,7.4474,18.6744,1,4,37,4000,,250,373,750,1967,0,,3906.33,1652,3631,12815,,,,9329.17,3487,8748,35620,55.975,,,,697,724,16442,1038.7374,1733,2683,53906,19311.17,5935,18322,83673,115.867,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,17E,NESE,,,,,(N/A),P-540,,,,,,32.89,,43-047-52592-00,40.0725217,-109.948393,40.0744866,-109.9449091
4304752547,430475254700,43047525470000,GMBU,V-26-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5061,6582,6495,REPORTED,OIL,PERMITTED,,,,,,,,,D,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,35,08S,17E,NWNE,,,,,,,,,,,,,,43-047-52547-00,40.0799524,-109.9718037,40.0817533,-109.9681947
4304752292,430475229200,43047522920000,GMBU,3-36-8-17H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5049,11333,6095,REPORTED,OIL,COMPLETED,,,,,,,2015-04-09,State Agency,H,,,,,5242.85,5242.85,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,17E,NENW,,,,,,,,,,,,,,43-047-52292-00,40.0804835,-109.9567032,40.0671739,-109.9638306
4304752190,430475219000,43047521900000,GMBU,2-36-8-17H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5045,11150,6107,REPORTED,OIL,COMPLETED,,,,,,,2015-03-05,State Agency,H,,,,,5053.56,5053.56,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,17E,NWNE,,,,,,,,,,,,,,43-047-52190-00,40.0797626,-109.9521031,40.0671815,-109.9597106
4304752011,430475201100,43047520110000,GMBU,1-36T-8-17H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,5041,10925,6105,REPORTED,OIL,COMPLETED,,,,,,,2014-12-18,State Agency,H,,,,,4845.76,4845.76,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,17E,NENE,,,,,,,,,,,,,,43-047-52011-00,40.0797626,-109.949503,40.067273,-109.9554609
4304751752,430475175200,43047517520000,GMBU,1-2T-9-17H,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,MONUMENT BUTTE,MONUMENT BUTTE,,,,4996,10712,5822,REPORTED,OIL,COMPLETED,,,,,,,2015-01-08,State Agency,H,,,,,4945.31,4945.31,CLOSURE DISTANCE,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,02,09S,17E,NENE,,,,,,,,,,,,,,43-047-51752-00,40.0657127,-109.9688036,40.052682,-109.9737568
4304751745,430475174500,43047517450000,GMBU,Q-24-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5050,KB,5026,,6658,REPORTED,OIL,SHUT-IN,1,128162648,COM,UTU-45431,2012-02-15,REPORTED,2012-04-12,State Agency,D,,,,,,,,1,1,1,2012-04-01,2020-03-01,96,2012-04-06,,AdditiveSummary,,,,235944,2891.6,28937,,,,1.94,,,,,,,,,,,,,,,,64.9355,12.5806,62.8387,389612.903,2013,2,390,2,1948,2,12.078,2,,,,46799.03,11658,44856,90331,259.9,0.2808,280.794,4.0805,15.7004,25,110,454,4400,,227.27,390,1377,929,200.21,4994.8718,8261.17,1951,7936,3503,,,,15279.33,3872,14634,7362,91.676,,,,457,2039,7937,4461.7068,484,2190,9433,25496.83,5573,24568,23437,152.981,39488.33,10178,37792,61265,236.93,,,,,,,,,true,false,false,false,,US,UINTA,,UT,24,08S,17E,SWSW,,,,,(N/A),P-540,,,,,,32.89,,43-047-51745-00,40.0978932,-109.9627034,40.0998712,-109.9597708
4304751665,430475166500,43047516650000,GMBU,W-2-9-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5086,KB,5069,,6100,REPORTED,OIL,ACTIVE,1,127161402,COM,ML-45555,2011-09-01,REPORTED,2011-10-21,State Agency,D,,,,,,,,1,1,1,2011-10-01,2020-08-01,104,2011-10-17,,AdditiveSummary,,,,143750,1439.9,15744,,,,2.38,,,,,,,,,,,,,,,,33.7833,32.7,28.3333,202700,1038,5,981,2,928,6,6.228,5,,,,32593.97,15852,29952,27083,529.25,0.1956,195.564,5.1923,9.8107,7,21,31,3000,,333.33,77,281,88,1154.12,866.4628,5397.5,4305,4680,3056,,,,10346.67,5794,9381,11068,62.08,,,,105,1141,1408,10866.6667,436,1772,2433,15194,9564,13600,13793,91.164,25183.5,14403,22783,18608,151.101,,,,,,,,,true,false,false,false,,US,UINTA,,UT,02,09S,17E,SWSE,,,,,(N/A),P-540,,,,,,32.89,,43-047-51665-00,40.0543529,-109.9722938,40.0528632,-109.9745235
4304751649,430475164900,43047516490000,GMBU,N-25-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5031,KB EST,5015,,6630,REPORTED,OIL,SHUT-IN,1,128162680,COM,UTU-67845,2012-04-04,REPORTED,2012-05-08,State Agency,D,,,,,,,,1,1,1,2012-05-01,2020-03-01,95,2012-04-30,,AdditiveSummary,,,,248322,3203.19,34975,,,,1.85,,,,,,,,,,,,,,,,23.611,15.4667,21.0333,141666.666,1019,1,464,2,1019,1,6.114,1,,,,17193.81,10937,15371,40888,711.53,0.1032,103.163,3.9117,5.4975,4,31,33,7750,,129.03,0,1019,1639,735.34,1359.9138,3683,1578,3420,7586,,,,5809,3378,5246,12997,34.854,,,,79,545,515,6898.7342,464,576,565,10275.67,5920,9289,28297,61.654,15259.33,9614,13657,39230,91.556,,,,,,,,,true,false,false,false,,US,UINTA,,UT,25,08S,17E,NWSW,,,,,(N/A),P-540,,,,,,32.89,,43-047-51649-00,40.0878034,-109.9633535,40.0895862,-109.9591018
4304751648,430475164800,43047516480000,GMBU,G-25-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5078,KB EST,5062,,6592,REPORTED,OIL,ACTIVE,1,128162366,COM,UTU-67845,2012-03-02,REPORTED,2012-04-16,State Agency,D,,,,,,,,1,1,1,2012-04-01,2020-08-01,98,2012-04-06,,AdditiveSummary,,,,335930,3489.19,31923,,,,2.29,,,,,,,,,,,,,,,,101.3871,0,101.3871,608322.58,3143,2,2478,8,3143,2,18.858,2,,,,61650.63,37480,55404,118170,676.49,0.3699,369.904,12.7353,18.8257,70,252,1005,3600,,277.78,88,1399,1101,0,,13436.33,5378,12540,9461,,,,21969,16248,19261,21478,131.814,,,,785,2572,6037,3276.4331,997,3417,7831,31088.17,23779,27125,36951,186.529,49593.83,33899,43944,92225,297.563,,,,,,,,,true,false,false,false,,US,UINTA,,UT,25,08S,17E,NWNW,,,,,(N/A),P-540,,,,,,32.89,,43-047-51648-00,40.0940823,-109.9626034,40.0927188,-109.9594195
4304751647,430475164700,43047516470000,GMBU,O-25-8-17,GMBU,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,UINTAH (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5053,KB EST,5037,,6544,REPORTED,OIL,SHUT-IN,1,128162381,COM,UTU-67845,2012-03-27,REPORTED,2012-05-05,State Agency,D,,,,,,,,1,1,1,2012-05-01,2016-05-01,49,2012-04-23,,AdditiveSummary,,,,333527,4008.5,33487,,,,1.98,,,,,,,,,,,,,,,,23.6443,15.4667,21.0667,141866.666,1140,1,483,11,1140,1,6.84,1,,,,14715.02,7602,13448,94832,565.29,0.0883,88.29,5.3953,9.5444,21,55,350,2619.05,,381.82,0,1140,1836,734.18,1362.069,3792.5,1569,3531,7747,,,,6074.5,3513,5489,15638,36.447,,,,1050,2811,27920,2677.1429,1474,2221,26982,9009.67,4918,8190,37925,54.058,,,,,,,,,,,,,,true,false,false,false,,US,UINTA,,UT,26,08S,17E,SENE,,,,,(N/A),P-540,,,,,,32.89,,43-047-51647-00,40.0903933,-109.9665635,40.0882942,-109.9641848
